Price,Make,Model,Year,Mileage,Fuel Type,Body Type,Engine Size (Litres),Power
4750,Alfa Romeo,Giulietta,2012,302758.6968,Diesel,Hatchback,1.6,105
18950,Volvo,S60,2017,175845,Diesel,Saloon,2,190
39950,Lexus,NX,2018,82076.34,Petrol Hybrid,SUV,2.5,197
18950,Ford,Focus,2019,136793.9,Petrol,Hatchback,1,
28950,Volkswagen,Tiguan,2018,131168,Diesel,SUV,2,150
12950,Volkswagen,Polo,2016,61154.92,Petrol,Hatchback,1,
16850,Ford,Focus,2017,135184.56,Diesel,Hatchback,1.5,
34750,Jaguar,F-Pace,2017,145868,Diesel,SUV,2,180
2450,Nissan,Qashqai,2008,265541.1,Diesel,Hatchback,1.5,
10995,Volkswagen,Golf,2013,144859.9121,Diesel,Hatchback,1.6,105
28950,Land Rover,Discovery,2015,221330,Diesel,SUV,3,
5995,Opel,Insignia,2013,164171.9921,Diesel,MPV,2,130
18950,Mitsubishi,Outlander,2014,123549.0318,Diesel,SUV,2.3,150
21950,Honda,Civic,2019,51498.88,Petrol,Hatchback,1,
8995,Hyundai,i30,2014,161128.7301,Diesel,Hatchback,1.4,90
20950,Audi,A4,2017,178636.74,Diesel,Estate,2,
19950,Jaguar,XJ,2013,186776,Diesel,Saloon,3,510
13950,Opel,Mokka,2017,83704.99208,Petrol,SUV,1.6,115
